Date,Symbol,Unadjusted_Open,Unadjusted_High,Unadjusted_Low,Unadjusted_Close,Unadjusted_Volume
2006-12-29,OXY,49.0,49.11,48.57,48.83,2842100
2007-01-03,OXY,48.83,48.86,46.5,46.72,6844700
2007-01-04,OXY,46.51,46.51,45.36,45.76,7495700
2007-01-05,OXY,45.56,45.85,44.93,45.45,8682000
2007-01-08,OXY,46.01,46.19,44.93,45.33,6893700
2007-01-09,OXY,44.5,44.64,43.51,43.66,11075500
2007-01-10,OXY,43.1,43.45,42.06,43.13,13877600
2007-01-11,OXY,42.99,44.24,42.92,43.08,10113900
2007-01-12,OXY,43.15,44.6,43.06,44.4,9168300
2007-01-16,OXY,44.1,44.34,43.4,43.57,6381300
2007-01-17,OXY,43.82,44.6,43.32,44.01,7937100
2007-01-18,OXY,44.52,44.76,43.43,43.61,8070600
2007-01-19,OXY,44.45,44.92,43.85,44.75,9126700
2007-01-22,OXY,45.42,45.48,43.81,43.81,8780300
2007-01-23,OXY,44.25,45.56,44.14,45.09,7208200
2007-01-24,OXY,45.7,46.33,45.12,46.2,8067700
2007-01-25,OXY,46.2,46.42,45.33,45.4,6972700
2007-01-26,OXY,45.56,46.04,45.2,45.64,6543800
2007-01-29,OXY,45.88,45.97,44.99,45.17,7213800
2007-01-30,OXY,45.27,46.09,45.03,45.85,7462200
2007-01-31,OXY,45.85,46.75,45.6,46.36,6991500
2007-02-01,OXY,46.48,47.1,46.31,46.8,9794700
2007-02-02,OXY,47.4,47.49,46.42,47.29,4257900
2007-02-05,OXY,47.04,47.45,46.49,46.66,5460800
2007-02-06,OXY,46.97,47.0,46.48,46.65,4602500
2007-02-07,OXY,46.66,47.07,46.42,46.63,5899200
2007-02-08,OXY,46.72,47.55,46.12,47.23,6050600
2007-02-09,OXY,47.01,47.44,46.4,46.52,4688500
2007-02-12,OXY,46.2,46.28,45.6,45.99,5973522
2007-02-13,OXY,46.06,46.73,46.06,46.6,4390737
2007-02-14,OXY,46.73,48.46,46.67,48.1,11750493
2007-02-15,OXY,48.1,48.27,47.13,47.62,8132800
2007-02-16,OXY,47.6,48.13,47.4,47.52,6880800
2007-02-20,OXY,47.12,47.5,46.84,47.15,4372100
2007-02-21,OXY,46.93,48.07,46.75,47.77,6733400
2007-02-22,OXY,47.68,48.02,47.08,48.0,6321000
2007-02-23,OXY,48.25,48.6,47.87,48.25,5899800
2007-02-26,OXY,48.0,48.75,47.72,47.94,5146430
2007-02-27,OXY,47.85,47.85,45.74,46.29,9432300
2007-02-28,OXY,46.29,46.84,45.83,46.12,7801100
2007-03-01,OXY,46.0,46.94,45.5,46.51,8621964
